"createdAt","nameWithOwner","stargazerCount","description","repositoryTopics_list","primaryLanguage","languages_list","diskUsage","relatedTopics_list"
"2017-11-08T19:39:46Z","ronellsicat/DxR",144,"DXR is a Unity package for rapid prototyping of immersive data visualizations in augmented, mixed, and virtual reality (AR, MR, VR) or XR for short.","[""immersive"",""visualization"",""data"",""charts"",""graphs"",""unity"",""ar"",""vr"",""mixed-reality"",""hololens"",""mixed"",""reality"",""virtual"",""augmented""]","C#","[""C#"",""ShaderLab"",""HLSL""]",221850,"[""java"",""android"",""gradle"",""kotlin"",""javafx"",""graph"",""data-visualization"",""chart"",""charts"",""python"",""dataset"",""metadata"",""seo"",""research"",""visualization"",""graph"",""data-visualization"",""chart"",""java"",""minecraft"",""mod"",""tree"",""stack"",""game"",""unity3d"",""game-development"",""gamedev"",""vscode"",""vscode-extension"",""javascript"",""typescript"",""hacktoberfest"",""vscode"",""vscode-extension"",""javascript"",""typescript"",""hacktoberfest"",""kafka"",""spark"",""java"",""scala"",""big-data"",""javascript"",""typescript"",""emacs"",""nodejs"",""deno"",""javascript"",""typescript"",""emacs"",""nodejs"",""deno"",""vscode"",""vscode-extension"",""javascript"",""typescript"",""hacktoberfest"",""vscode"",""vscode-extension"",""javascript"",""typescript"",""hacktoberfest""]"
"2020-05-29T11:31:32Z","roobanponraja/AR-APP",1,"null","[""swift"",""arkit"",""augmented-reality"",""ios"",""deals""]","Swift","[""Swift""]",12935,"[""language"",""objective-c"",""ios"",""cocoapods"",""xcode"",""swift"",""ios"",""objective-c"",""cocoapods"",""xcode"",""swift"",""ios"",""objective-c"",""cocoapods"",""xcode"",""swift"",""objective-c"",""cocoapods"",""xcode""]"
"2016-10-17T18:10:17Z","ror5226/MixedRealityTraining",3,"Senior Design Project Penn State Behrend ","[""microsoft"",""hololens""]","C#","[""C#"",""GLSL"",""JavaScript""]",362463,"[""windows"",""powershell"",""xamarin"",""csharp"",""c-sharp"",""javascript"",""typescript"",""emacs"",""nodejs"",""deno""]"
"2017-09-05T02:40:07Z","rosberry/pARtfolio",29,"Rosberry Portfolio app made with Apple ARKit","[""arkit"",""swift4"",""xcode9"",""augmented-reality"",""rosberry""]","Swift","[""Swift""]",8316,"[""swift"",""ios"",""objective-c"",""cocoapods"",""xcode"",""swift"",""ios"",""objective-c"",""cocoapods"",""xcode"",""swift"",""ios"",""objective-c"",""cocoapods"",""xcode"",""swift"",""ios"",""objective-c"",""cocoapods"",""xcode""]"
"2018-07-01T10:01:16Z","roshanpoudyal/augmented_reality_with_cpp_opencv_opengl_on_mobile",1,"Playground for programming augmented reality with mobile","[""augmented-reality"",""augmented-reality-applications"",""opencv"",""opencv-cpp"",""opengl"",""mobile-app"",""cpp""]","null","null",3,"[""swift"",""ios"",""objective-c"",""cocoapods"",""xcode"",""python"",""telegram"",""bot"",""telegram-bot"",""rss"",""c"",""cpp"",""java"",""python"",""computer-vision"",""object-detection"",""deep-learning"",""tensorflow"",""api"",""c"",""simulation"",""graphics"",""webgl"",""3d"",""vulkan"",""flutter"",""dart"",""android"",""ios"",""flutter-apps"",""c-plus-plus"",""qt"",""c"",""cmake""]"
"2020-09-28T21:26:39Z","roxanajula/AR-Try-Swift-Starter",1,"Starter project for the try! Swift World workshop: Build an iOS Augmented Reality Real Estate App","null","Swift","[""Swift""]",13915,"null"
"2019-06-27T03:10:45Z","roygarbriceno/ARDemo",2,"And AR Demo with Xamarin Forms and MvvmCross","[""mvvmcross"",""xamarin-forms"",""augmented-reality""]","C#","[""C#""]",817,"[""dotnet"",""framework"",""xamarin"",""windows"",""powershell"",""csharp"",""c-sharp"",""windows"",""powershell"",""xamarin"",""csharp"",""c-sharp"",""swift"",""ios"",""objective-c"",""cocoapods"",""xcode""]"
"2019-09-15T14:16:05Z","roygarbriceno/SpatialAnchorsDemo",1,"null","[""augmented-reality"",""azure-spatial-anchors"",""xamarin-forms""]","C#","[""C#""]",3577,"[""swift"",""ios"",""objective-c"",""cocoapods"",""xcode"",""windows"",""powershell"",""xamarin"",""csharp"",""c-sharp""]"
"2020-07-06T14:47:35Z","rparak/ar_smc_product_overview",2,"null","[""unity3d"",""vuforia"",""augmented-reality""]","C#","[""C#"",""HLSL""]",69077,"[""game"",""unity"",""game-development"",""gamedev"",""hacktoberfest"",""hacktoberfest2020"",""gpu"",""cuda"",""ember"",""swift"",""ios"",""objective-c"",""cocoapods"",""xcode""]"
"2020-07-04T16:44:57Z","rparak/i4C_Industry_4_0_Cell",2,"null","[""digital-twins"",""computer-science"",""human-machine-interface"",""robotics"",""industry-40"",""education"",""artificial-intelligence"",""machine-learning"",""machine-vision"",""motion-control"",""motion-planning"",""system-integeration"",""unity3d"",""vuforia"",""augmented-reality"",""research""]","HTML","[""HTML""]",423849,"[""awesome"",""awesome-list"",""list"",""hacktoberfest"",""resources"",""ros"",""computer-vision"",""simulation"",""robot"",""tutorial"",""learning"",""example"",""godot"",""machine-learning"",""deep-learning"",""reinforcement-learning"",""ai"",""data-science"",""deep-learning"",""classification"",""machine-learning-algorithms"",""algorithms"",""algorithm"",""data-structures"",""c"",""cpp"",""visualization"",""graph"",""data-visualization"",""chart"",""charts"",""game"",""unity"",""game-development"",""gamedev"",""hacktoberfest"",""hacktoberfest2020"",""gpu"",""cuda"",""ember"",""swift"",""ios"",""objective-c"",""cocoapods"",""xcode"",""python"",""dataset"",""metadata"",""seo""]"
"2018-12-07T21:28:28Z","rprakitpong/Locator",1,"Accessibility tool for mixed reality development","null","C#","[""C#"",""HLSL"",""ShaderLab"",""Objective-C++"",""Objective-C"",""CSS""]",579710,"null"
