"Tags","createdAt","nameWithOwner","stargazerCount","description","repositoryTopics_list","primaryLanguage","languages_list","diskUsage","relatedTopics_list"
"[""ios"",""spatial""]","2018-02-16T14:47:33Z","spatialcanvas/spatialcanvas-ios",3,"spatial SpatialCanvas iOS SDK","null","Swift","null",15711,"null"
"[""sparkar"",""webpack""]","2019-06-02T09:02:19Z","spleennooname/sparkar-pixelate-shader",31,"simple script-only pixelate shader with Facebook SparkAR .","null","JavaScript","null",1315,"null"
"[]","2017-03-01T13:48:45Z","squAdlayeR/main",3,"Augmented Reality Navigator + Route Sharing","null","Swift","null",312067,"null"
"[""arkit""]","2017-09-10T06:14:44Z","sriram-bhargav/ARKit-Voice-Controlled-Mixed-Reality-TV",3,"ARKit Voice Controlled Mixed Reality TV","null","Swift","null",114072,"null"
"[""app"",""computer-vision"",""dlib"",""ios"",""opencv""]","2017-03-03T04:05:13Z","stanchiang/fluidAR",15,"augmented reality boilerplate app for iOS (powered by OpenCV and DLIB)","null","C++","null",156298,"null"
"[""computer-vision"",""dlib"",""ios"",""opencv"",""spritekit"",""swift""]","2016-08-07T16:20:31Z","stanchiang/gameface",14,"Using opencv 2.4.13","null","C++","null",200294,"null"
"[""android"",""app"",""opengl"",""vuforia""]","2016-11-27T11:42:54Z","stardust95/Augmented-Studio",9,"Android app allowing you to create your own augmented scenes. 基于Vuforia SDK的安卓增强现实应用, 支持导入.obj模型.","null","Java","null",30908,"null"
"[""web""]","2018-05-25T12:52:02Z","stemkoski/AR-Examples",367,"Augmented Reality examples for the web .","null","JavaScript","null",33107,"null"
"[""mixed-reality"",""unreal"",""zed-mini""]","2018-01-19T14:47:18Z","stereolabs/zed-unreal-examples",58,"Stereolabs ZED - unreal Examples","null","C++","null",485836,"null"
"[""mixed-reality"",""unreal"",""zed-mini""]","2018-01-19T14:45:17Z","stereolabs/zed-unreal-plugin",32,"Stereolabs ZED - unreal Plugin","null","C++","null",2902,"null"
"[""app"",""arkit"",""ios""]","2018-03-13T18:50:34Z","stevenschmatz/livebadge",3,"An ARKit app to enrich the ticketing experience for large conferences & festivals. Made in 24 hours for SXSW Hackathon 2018.","null","Swift","null",40223,"null"
"[""daydream"",""gearvr"",""oculus"",""three-js"",""vive"",""vr"",""webvr"",""webxr"",""windows""]","2017-04-26T14:04:11Z","stewdio/THREE.VRController",217,"Support hand controllers for Oculus, Vive, Windows Mixed Reality, Daydream , GearVR , and more by adding VRController to your existing Three.js-based WebVR project.","null","JavaScript","null",1070,"null"
"[]","2017-01-27T07:55:54Z","stfnjstn/ARDefenderTutorial",4,"Sample code related to my iOS/Swift Tutorial:  Implement an Augmented Reality game like Pokemon Go™","null","Swift","null",424,"null"
"[""a-frame"",""android"",""three-js"",""webxr""]","2020-03-15T19:21:03Z","stspanho/aframe-hit-test",37,"A-Frame hit-testing example","null","HTML","null",8761,"null"
"[]","2018-01-24T19:30:33Z","subham-choudhary/IndoorNavigationAugmentedReality",3,"null","null","Swift","null",10398,"null"
"[""arkit"",""react"",""sparkar"",""swift""]","2019-02-19T12:07:35Z","sudhamstarun/Spark",6,"sparkar An augmented reality based property valuation further enhanced by blockchain and data science to provide an end-to-end mortgage application processing platform✨📱","null","JavaScript","null",20823,"null"
"[""wikitude""]","2016-10-22T21:54:34Z","sumeetag/Augmented-Reality-using-Credit-Card",3,"Extracting card number and then displaying user account details along with online payments features. Displaying nearby Bank/ATMS using geo-tracking of Wikitude Software.  The idea of making a smart card using augmented reality won my team a place in the final round of the ICICI Trinity Contest. As per our proposal the application will scan the debit or credit card of the user and display the bank details such as account balance, last few transactions and the expenditure summary in an exhaustive manner.","null","Java","null",80829,"null"
"[""app"",""hololens""]","2017-02-08T10:40:46Z","sumihiro/HoloKeyboard",13,"HoloKeyboard is a virtual keyboard app for Microsoft HoloLens","null","Objective-C","null",334,"null"
"[""ios"",""ml""]","2019-02-03T23:07:01Z","superzzp/Visual-Eyes-BizHacks",7," Eye-tracking and face analysis tool in AR, for recording user's focal areas and predicting users' demographics and emotions when reading marketing materials. Dynamically store and visualize analysis data. First place, Best Buy Prize Winner out of 400+ people.","null","Swift","null",2380,"null"
"[""unity"",""vuforia""]","2017-02-24T22:36:52Z","surayashivji/blaster",17,"augmented reality first-person shooter game built with Unity and Vuforia.","null","C#","null",103703,"null"
"[""unity3d""]","2020-08-12T06:45:16Z","suriya-1403/AR-Street-game",3,"Implemented a basic concept of Augmented Reality in this game","null","C#","null",49174,"null"
"[""web""]","2020-04-22T07:55:44Z","surya-trv-13/Feel-Reaction",3,"This is a Web Based Augmented Reality on Chemical Reaction ","null","JavaScript","null",2557,"null"
"[""projection""]","2019-04-03T05:28:20Z","syalanurag1991/ProcamCalibration",4,"A method to calibrate camera (kinect) and projection for creating augmented reality environments","null","C++","null",125939,"null"
"[""unity3d"",""vuforia""]","2017-11-02T18:11:14Z","sziraqui/pmp-go",4,"Poor Man's Pokemon Go!","null","C#","null",46106,"null"
"[""webrtc""]","2020-02-23T14:11:34Z","tarukosu/MixedReality-WebRTC-ayame",5,"MixedReality- WebRTC にて、シグナリングサーバとして Ayame を利用するためのコード","null","Batchfile","null",3734,"null"
"[""mixed-reality"",""vr""]","2017-04-23T03:21:29Z","taurenshaman/awesome-3d",32,"Awesome list of 3D resources. AR/MR/VR is the future, and 3D model is the basics of all of them.","null","null","null",8,"null"
"[""android"",""android-studio"",""firebase"",""ios"",""phone"",""react-native"",""redux""]","2017-09-27T16:14:36Z","team-copper/captAR",24,"Augmented Reality Geolocation Capture-the-Flag phone Game Capstone Project","null","JavaScript","null",2340,"null"
"[""spatial""]","2020-01-31T11:20:08Z","tecartlab/SPARCK",18,"SPatial Augmented Reality Construction Kit","null","Max","null",16225,"null"
"[""marker""]","2019-12-10T18:04:12Z","technokrat/vuexr",13,"VueXR is a Vue plugin that let's you project regular DOM components onto augmented reality (AR) marker in real-time.","null","JavaScript","null",18488,"null"
"[""cannon-js"",""three-js"",""webxr""]","2020-12-03T23:58:41Z","tentone/ar-occlusion",50,"three.js based framework for environment aware AR with occlusion, lighting PBR rendering, and physics support (cannon.js).","null","JavaScript","null",121574,"null"
"[""web"",""webar""]","2020-02-03T19:21:39Z","tessrUX/webar-stock-dataviz",6,"webar A 3D Augmented Reality Stock Data Visualization on the Web","null","JavaScript","null",536,"null"
"[""api"",""web""]","2016-07-11T22:39:44Z","thebelin/LARPI",8,"An open source server which provides an Ingress-like (Pokemon Go) API for building Augmented Reality experiences, available to users from a hosted web page or an app.","null","JavaScript","null",14,"null"
"[""opencv""]","2019-02-16T12:15:44Z","thecountoftuscany/AR",3,"Simple augmented reality demo using OpenCV","null","Python","null",1050,"null"
"[""app""]","2017-01-28T10:43:30Z","thegenuinegourav/e-Pocket",6,"Six Modules in one app for healing the pain of Demonetization : 1.) e-commerce :credit_card: with Augmented Reality 2.) Data Analytics :bar_chart: 3.) Offline Transfer Money Mode :moneybag: 4.) Interactive Blue Color Picker :large_blue_circle: which works as a captcha 5.) Set Reminder :alarm_clock: with push notifications :bell: 6.) Voice BotChat :microphone: to add money to paytm wallet ","null","Java","null",11397,"null"
"[""phone""]","2018-12-07T21:01:58Z","thejdss/workshop-mobile",3,"A phone game using augmented reality - Workshop/PUC Minas","null","C#","null",29096,"null"
"[""cardboard"",""vr""]","2017-03-14T01:37:03Z","thomann/plotAR",5,"Walk Through your Data in Cardboard VR","null","Python","null",10851,"null"
"[""sandbox""]","2016-04-20T13:17:15Z","thomwolf/Magic-Sand",477,"Magic-Sand is a software for operating an augmented reality sandbox","null","C++","null",212574,"null"
"[""hololens""]","2018-01-22T23:18:34Z","tmonseigne/HoloDoc",4,"Graduation Project - HoloLens , Document Classification using augmented reality.","null","C++","null",255271,"null"
"[""a-frame"",""react""]","2017-11-21T02:55:32Z","tnga/react-aframe",10,"a-frame Build virtual and augmented reality experiences with React and A-Frame .","null","JavaScript","null",12,"null"
"[""webar"",""webvr""]","2017-09-20T17:35:18Z","tobiasbueschel/awesome-WebAR",47,"📱 A curated list of awesome WebAR projects, resources, tools and more.","null","null","null",8,"null"
"[]","2019-02-11T13:32:21Z","tobiascz/Results3DHumanPoseEstimation",6,"This repository shows the results of the Masterthesis with the title: ""Real-time 3D Human Pose Estimation with a single RGB-camera for Screen-based Augmented-Reality""","null","null","null",205471,"null"
"[""opencv"",""tensorflow""]","2020-07-17T16:47:51Z","tomash1234/sudoku-ar-solver",4,"Sudoku solver able to solve sudoku and draw the result into a picture or video ","null","Python","null",3954,"null"
"[""hololens"",""mixed-reality"",""unity"",""unreal"",""vr"",""windows""]","2017-09-11T08:54:44Z","tomzorz/awesome-mixedreality",11,"Awesome Windows Mixed Reality libs","null","null","null",7,"null"
"[]","2019-09-12T21:31:49Z","tomzorz/maldives",6,"MAgic Leap Deploy uI Very Smoothly","null","C#","null",6252,"null"
"[""computer-vision"",""express-js"",""nodejs"",""three-js""]","2016-04-04T11:53:38Z","tortuvshin/intelligo-game",18,"Augmented reality game development repository - Art & Technology Tohoku 2018 contest","null","CSS","null",56145,"null"
"[""hololens"",""mrtk"",""spatial"",""unity"",""unity3d""]","2020-07-22T15:29:58Z","torynfarr/hololens",7,"mrtk This repository contains various sample Unity projects designed for the HoloLens 2 spatial computing device.","null","C#","null",111106,"null"
"[""magicleap"",""spatial"",""unity"",""unity3d""]","2019-08-30T06:43:45Z","torynfarr/magic-leap",3,"This repository contains various sample Unity projects designed for the Magic Leap One spatial computing device.","null","C#","null",323426,"null"
"[""arkit"",""ios""]","2017-08-27T07:49:03Z","traceypooh/SketchAR",35,"SketchUp model into ARKit.   Use SketchUp home remodel and Apple's ARKit (beta) for augmented reality.  Goal: import a model (in this case, a remodel) to overlay onto existing real world that you can walk around and 'experience' and compare.","null","Swift","null",29868,"null"
"[""app"",""arkit"",""ios"",""spritekit"",""swift""]","2017-09-24T03:23:50Z","traceypooh/miniARchive",6,"Augmented Reality app to recognize ""mini me"" statues inside Internet Archive HQ using ARKit","null","Swift","null",2105,"null"
"[""hololens"",""unreal""]","2019-03-06T19:12:29Z","trannguyenle95/HumanRobotInteraction_with_AR",3,"Control unreal Robot with Augmented Reality using Hololens","null","C#","null",230406,"null"
"[""app"",""swift""]","2017-07-19T22:49:48Z","trstruth/drawing",21,"An app for drawing and manipulating structures displayed with augmented reality.","null","Swift","null",113017,"null"
"[]","2017-07-09T02:30:50Z","trungtpham/RCMSA",9,"The Random Cluster Model for Robust Geometric Fitting","null","C++","null",132656,"null"
"[""arkit"",""unity"",""unity3d"",""vr""]","2017-09-01T16:01:12Z","ttanatb/VRsus-guARdian",13,"A networked game between AR and VR","null","C#","null",152042,"null"
"[""arkit"",""ios"",""nativescript"",""swift""]","2017-12-05T21:26:52Z","tuarua/AR-ANE",35,"nativescript ARKit Adobe Air nativescript Extension for ios","null","ActionScript","null",15828,"null"
"[""jsartoolkit"",""web"",""webar""]","2016-02-16T17:39:22Z","tweedegolf/web-ar",7,"webar Creating augmented reality applications using solely web technologies and JSAruco or JSARToolkit","null","JavaScript","null",1832,"null"
"[""arkit"",""ios"",""swift""]","2018-01-18T13:45:28Z","txaiwieser/Viva",10,"Beautiful Augmented Reality Charts for iOS - Built with ARKit","null","Swift","null",54914,"null"
"[]","2018-11-02T04:02:48Z","tylerpharand/NAVX",4,"Augmented-Reality GPS Navigation System","null","Python","null",1575,"null"
"[""ar-js""]","2017-10-31T16:13:42Z","u4bi-dev/arjs-3dmodel-loader-test",4,"ar-js arjs-3dmodel-loader-test","null","JavaScript","null",1205,"null"
"[""computer-graphics"",""hololens"",""slam"",""vr""]","2019-08-23T19:14:04Z","ucd-graphics-vr-lab/HoloNav",4,"computer-graphics vr AR based Indoor Navigation","null","C#","null",337436,"null"
"[]","2018-02-13T19:55:46Z","unleashalicia/final_transmissions",3,"An augmented-reality (AR) ghost story experience","null","JavaScript","null",258665,"null"
"[""app"",""arkit"",""ios"",""swift""]","2017-09-17T05:37:51Z","upandey3/TravelAR",7,"An Augmented Reality-based iOS app that gets flights information and visualizes it in a graph in augmented reality, with nodes representing destinations and edge thickness representing price.","null","Swift","null",7370,"null"
"[""app"",""projection"",""web""]","2017-04-07T10:45:16Z","upm-space/geo-video-projection",3,"projection Work in progress for a Web App that will enable augmented reality elements on RPAS video broadcasts.","null","JavaScript","null",124057,"null"
"[""app"",""ios"",""unity""]","2018-09-14T14:08:31Z","urbica/areal",14,"An iOS augmented reality app with a map of Saint Petersburg and it’s 3D landmark models","null","C#","null",186145,"null"
"[""a-frame"",""gltf"",""three-js"",""web"",""webar""]","2017-12-29T20:52:03Z","urish/web-ar-experiment",61,"web Experimenting with WebAR","null","HTML","null",7807,"null"
"[""hololens"",""webvr""]","2019-03-16T07:30:37Z","usamamuneeb/hololens-webvr-holographic-object-detection",4,"webvr Detection of real-life objects and holographic labelling using Microsoft Hololens .","null","JavaScript","null",16516,"null"
"[""phone"",""unity"",""vuforia""]","2020-09-16T09:14:28Z","uzunb/AR-Tank-Visualizer",3,"Augmented reality project with a tank object that can scale, translate and act. The phone application was made in Unity with Vuforia, a Unity extension. Contain tank visualizer and moves by finger gestures.","null","ASP.NET","null",191665,"null"
"[""6dof"",""android"",""arcore"",""arkit"",""blender"",""ios"",""phone"",""unity""]","2020-01-29T21:10:51Z","vanjac/ar-recorder",5,"Use your phone as a 6DOF controller for Blender","null","Python","null",128,"null"
"[""arkit"",""scenekit""]","2017-07-25T08:15:44Z","vasile/ARKit-CompassRose",15,"ARKit experiment showing the cardinal directions in AR","null","Swift","null",13,"null"
"[""a-frame"",""ar-js"",""graphviz"",""webgl""]","2019-11-20T04:01:31Z","vasturiano/3d-force-graph-ar",34,"3D force-directed graph component in AR","null","HTML","null",3094,"null"
"[""a-frame"",""ar-js"",""webgl""]","2019-12-22T07:47:25Z","vasturiano/globe-ar",18,"3D Globe data visualization component in AR","null","HTML","null",3845,"null"
